"study","impostor","subject","age","gender","education","item_number","load_acc","load_rt","slow","to_exclude","conflict","response_stage","accuracy","resp_cat","RT","conf","conf_rt"
"2","strong","2_66",52,1,2,9,1,1.25,0,0,"C","b",0,4,1.357,100,2.132
"2","strong","2_66",52,1,2,10,0,3.4,0,1,"NC","a",0,4,3.199,100,1.996
"2","strong","2_66",52,1,2,10,0,3.4,0,1,"NC","b",0,4,1.186,100,1.751
"2","strong","2_66",52,1,2,11,1,2.558,1,1,"C","a",0,NA,4.005,NA,NA
"2","strong","2_66",52,1,2,11,1,2.558,1,1,"C","b",0,1,1.581,100,2.704
"2","strong","2_66",52,1,2,12,1,2.378,0,0,"NC","a",1,1,2.375,100,1.737
"2","strong","2_66",52,1,2,12,1,2.378,0,0,"NC","b",1,1,0.744,100,2.323
"2","strong","2_66",52,1,2,13,1,3.161,1,1,"NC","a",0,NA,4.106,NA,NA
"2","strong","2_66",52,1,2,13,1,3.161,1,1,"NC","b",1,1,1.974,50,4.473
"2","strong","2_66",52,1,2,14,1,3.096,0,0,"NC","a",1,1,2.584,100,2.26
"2","strong","2_66",52,1,2,14,1,3.096,0,0,"NC","b",1,1,0.752,100,1.803
"2","strong","2_66",52,1,2,15,1,1.766,0,0,"NC","a",1,1,2.295,100,3.269
"2","strong","2_66",52,1,2,15,1,1.766,0,0,"NC","b",1,1,0.84,100,1.636
"2","strong","2_66",52,1,2,16,0,1.834,0,1,"C","a",0,1,2.238,0,2.901
"2","strong","2_66",52,1,2,16,0,1.834,0,1,"C","b",1,3,1.894,100,3.217
"2","strong","2_66",52,1,2,17,0,8.696,1,1,"C","a",0,NA,4.106,NA,NA
"2","strong","2_66",52,1,2,17,0,8.696,1,1,"C","b",1,3,2.157,100,2.403
"2","strong","2_66",52,1,2,18,1,1.552,0,0,"C","a",1,3,3.01,100,3.595
"2","strong","2_66",52,1,2,18,1,1.552,0,0,"C","b",1,3,1.11,100,1.885
"2","strong","2_66",52,1,2,19,1,2.587,1,1,"NC","a",0,NA,4.107,NA,NA
"2","strong","2_66",52,1,2,19,1,2.587,1,1,"NC","b",1,1,2.092,100,2.617
"2","strong","2_66",52,1,2,20,0,3.433,0,1,"NC","a",1,1,3.069,100,1.942
"2","strong","2_66",52,1,2,20,0,3.433,0,1,"NC","b",1,1,1.246,100,1.98
"2","strong","2_67",24,2,2,1,1,1.201,1,1,"C","a",0,NA,4.108,NA,NA
"2","strong","2_67",24,2,2,1,1,1.201,1,1,"C","b",0,1,1.952,0,2.153
"2","strong","2_67",24,2,2,2,1,1.791,1,1,"NC","a",0,NA,4.006,NA,NA
"2","strong","2_67",24,2,2,2,1,1.791,1,1,"NC","b",1,1,2.319,4,1.428
"2","strong","2_67",24,2,2,3,0,1.732,0,1,"C","a",0,1,3.685,99,4.006
"2","strong","2_67",24,2,2,3,0,1.732,0,1,"C","b",0,1,1.3,99,1.347
"2","strong","2_67",24,2,2,4,1,1.101,0,0,"NC","a",1,1,2.767,99,1.701
"2","strong","2_67",24,2,2,4,1,1.101,0,0,"NC","b",1,1,1.085,99,2.273
"2","strong","2_67",24,2,2,5,0,1.469,1,1,"NC","a",0,NA,4.006,NA,NA
"2","strong","2_67",24,2,2,5,0,1.469,1,1,"NC","b",0,3,1.235,44,1.747
"2","strong","2_67",24,2,2,6,1,2.156,0,0,"C","a",0,4,3.39,0,1.582
"2","strong","2_67",24,2,2,6,1,2.156,0,0,"C","b",0,4,1.371,0,0.979
"2","strong","2_67",24,2,2,7,1,1.48,1,1,"C","a",0,NA,4.009,NA,NA
"2","strong","2_67",24,2,2,7,1,1.48,1,1,"C","b",0,1,1.902,0,1
"2","strong","2_67",24,2,2,8,1,2.287,0,0,"C","a",0,1,2.401,100,2.064
"2","strong","2_67",24,2,2,8,1,2.287,0,0,"C","b",1,3,5.453,99,1.756
"2","strong","2_67",24,2,2,9,1,1.46,0,0,"C","a",0,2,4.051,0,3.653
"2","strong","2_67",24,2,2,9,1,1.46,0,0,"C","b",1,3,4.101,99,1.452
"2","strong","2_67",24,2,2,10,0,2.948,1,1,"NC","a",0,NA,4.007,NA,NA
"2","strong","2_67",24,2,2,10,0,2.948,1,1,"NC","b",0,4,0.994,100,1.21
"2","strong","2_67",24,2,2,11,1,1.602,0,0,"C","a",0,2,3.802,0,1.695
"2","strong","2_67",24,2,2,11,1,1.602,0,0,"C","b",0,2,3.241,0,2.17
"2","strong","2_67",24,2,2,12,1,2.248,0,0,"NC","a",1,1,3.301,99,2.901
"2","strong","2_67",24,2,2,12,1,2.248,0,0,"NC","b",1,1,1.351,100,0.8
"2","strong","2_67",24,2,2,13,0,2.258,0,1,"NC","a",1,1,3.356,99,1.673
"2","strong","2_67",24,2,2,13,0,2.258,0,1,"NC","b",1,1,1.963,99,1.112
"2","strong","2_67",24,2,2,14,1,1.202,0,0,"NC","a",1,1,3.532,99,3.474
"2","strong","2_67",24,2,2,14,1,1.202,0,0,"NC","b",1,1,2.725,99,2.018
"2","strong","2_67",24,2,2,15,0,1.156,0,1,"NC","a",1,1,3.102,99,2.034
"2","strong","2_67",24,2,2,15,0,1.156,0,1,"NC","b",1,1,1.201,99,1.575
"2","strong","2_67",24,2,2,16,0,2.22,1,1,"C","a",0,NA,4.006,NA,NA
"2","strong","2_67",24,2,2,16,0,2.22,1,1,"C","b",0,1,1.185,44,1.57
"2","strong","2_67",24,2,2,17,0,2.271,0,1,"C","a",1,3,3.231,99,4.443
"2","strong","2_67",24,2,2,17,0,2.271,0,1,"C","b",1,3,2.228,99,3.816
"2","strong","2_67",24,2,2,18,0,3.118,0,1,"C","a",0,1,3.492,77,1.873
"2","strong","2_67",24,2,2,18,0,3.118,0,1,"C","b",0,1,2.764,77,1.389
"2","strong","2_67",24,2,2,19,1,2.179,0,0,"NC","a",0,4,3.055,0,1.937
"2","strong","2_67",24,2,2,19,1,2.179,0,0,"NC","b",0,4,0.726,0,0.975
"2","strong","2_67",24,2,2,20,0,3.392,0,1,"NC","a",0,3,3.543,0,1.691
"2","strong","2_67",24,2,2,20,0,3.392,0,1,"NC","b",1,1,3.752,99,1.725
"2","strong","2_68",29,2,2,1,1,1.749,1,1,"C","a",0,NA,4.01,NA,NA
"2","strong","2_68",29,2,2,1,1,1.749,1,1,"C","b",1,3,1.036,100,2.585
"2","strong","2_68",29,2,2,2,1,7.201,0,0,"NC","a",1,1,3.134,75,4.665
"2","strong","2_68",29,2,2,2,1,7.201,0,0,"NC","b",1,1,2.294,60,3.885
"2","strong","2_68",29,2,2,3,1,4.751,0,0,"C","a",0,1,2.833,50,3.275
"2","strong","2_68",29,2,2,3,1,4.751,0,0,"C","b",0,1,3.339,50,1.885
"2","strong","2_68",29,2,2,4,1,3.644,0,0,"NC","a",1,1,3.547,40,2.204
"2","strong","2_68",29,2,2,4,1,3.644,0,0,"NC","b",1,1,1.493,40,1.54
"2","strong","2_68",29,2,2,5,0,3.807,0,1,"NC","a",1,1,2.816,75,3.013
"2","strong","2_68",29,2,2,5,0,3.807,0,1,"NC","b",1,1,2.514,100,1.901
"2","strong","2_68",29,2,2,6,0,3.554,0,1,"C","a",0,1,1.925,100,2.98
"2","strong","2_68",29,2,2,6,0,3.554,0,1,"C","b",0,1,2.33,100,2.191
"2","strong","2_68",29,2,2,7,1,1.85,1,1,"C","a",0,NA,4.008,NA,NA
"2","strong","2_68",29,2,2,7,1,1.85,1,1,"C","b",1,3,1.939,95,4.295
"2","strong","2_68",29,2,2,8,1,2.077,0,0,"C","a",0,1,2.114,75,3.079
"2","strong","2_68",29,2,2,8,1,2.077,0,0,"C","b",0,1,3.258,100,1.606
"2","strong","2_68",29,2,2,9,1,2.925,0,0,"C","a",0,1,2.551,90,4.971
"2","strong","2_68",29,2,2,9,1,2.925,0,0,"C","b",0,1,2.32,80,2.525
"2","strong","2_68",29,2,2,10,1,6.918,0,0,"NC","a",1,1,3.15,60,2.981
"2","strong","2_68",29,2,2,10,1,6.918,0,0,"NC","b",1,1,3.095,75,2.701
"2","strong","2_68",29,2,2,11,1,7.526,0,0,"C","a",0,1,2.805,100,1.921
"2","strong","2_68",29,2,2,11,1,7.526,0,0,"C","b",0,1,0.866,100,1.805
"2","strong","2_68",29,2,2,12,0,1.694,0,1,"NC","a",1,1,2.121,100,2.377
"2","strong","2_68",29,2,2,12,0,1.694,0,1,"NC","b",1,1,1.339,100,1.347
"2","strong","2_68",29,2,2,13,1,4.516,0,0,"NC","a",1,1,3.667,20,6.891
"2","strong","2_68",29,2,2,13,1,4.516,0,0,"NC","b",0,3,2.982,70,2.356
"2","strong","2_68",29,2,2,14,1,6.659,0,0,"NC","a",1,1,2.932,100,2.517
"2","strong","2_68",29,2,2,14,1,6.659,0,0,"NC","b",1,1,2.076,100,2.006
"2","strong","2_68",29,2,2,15,1,1.984,0,0,"NC","a",1,1,2.326,100,2.559
"2","strong","2_68",29,2,2,15,1,1.984,0,0,"NC","b",1,1,2.552,100,1.726
"2","strong","2_68",29,2,2,16,1,4.335,0,0,"C","a",0,1,1.972,0,3.811
"2","strong","2_68",29,2,2,16,1,4.335,0,0,"C","b",1,3,4.101,50,2.435
"2","strong","2_68",29,2,2,17,1,1.442,0,0,"C","a",0,1,2.56,100,2.096
"2","strong","2_68",29,2,2,17,1,1.442,0,0,"C","b",0,1,1.685,100,2.475
"2","strong","2_68",29,2,2,18,1,4.157,0,0,"C","a",0,1,3.478,95,2.023
"2","strong","2_68",29,2,2,18,1,4.157,0,0,"C","b",0,1,0.758,95,1.716
"2","strong","2_68",29,2,2,19,1,2.147,0,0,"NC","a",1,1,2.319,100,1.756
"2","strong","2_68",29,2,2,19,1,2.147,0,0,"NC","b",1,1,3.004,100,1.55
"2","strong","2_68",29,2,2,20,1,5.365,0,0,"NC","a",1,1,2.289,100,2.053
"2","strong","2_68",29,2,2,20,1,5.365,0,0,"NC","b",1,1,1.49,100,2.624
"2","strong","2_69",57,2,2,1,1,0.939,1,1,"NC","a",0,NA,4.007,NA,NA
"2","strong","2_69",57,2,2,1,1,0.939,1,1,"NC","b",0,4,3.101,0,2.143
"2","strong","2_69",57,2,2,2,0,3.338,1,1,"C","a",0,NA,4.107,NA,NA
"2","strong","2_69",57,2,2,2,0,3.338,1,1,"C","b",0,1,1.35,100,2.418
"2","strong","2_69",57,2,2,3,1,0.844,0,0,"NC","a",1,1,2.43,100,1.762
"2","strong","2_69",57,2,2,3,1,0.844,0,0,"NC","b",1,1,1.181,100,1.627
"2","strong","2_69",57,2,2,4,1,1.586,0,0,"C","a",0,1,2.438,50,1.664
"2","strong","2_69",57,2,2,4,1,1.586,0,0,"C","b",0,1,3.106,50,1.812
"2","strong","2_69",57,2,2,5,0,1.391,0,1,"C","a",0,1,2.845,50,1.855
"2","strong","2_69",57,2,2,5,0,1.391,0,1,"C","b",0,4,5.296,0,2.058
"2","strong","2_69",57,2,2,6,1,2.677,0,0,"NC","a",1,1,3.077,100,1.886
"2","strong","2_69",57,2,2,6,1,2.677,0,0,"NC","b",1,1,1.33,100,2.046
"2","strong","2_69",57,2,2,7,0,5.555,0,1,"NC","a",1,1,3.278,100,1.806
"2","strong","2_69",57,2,2,7,0,5.555,0,1,"NC","b",1,1,1.373,100,1.291
"2","strong","2_69",57,2,2,8,1,1.565,0,0,"NC","a",1,1,2.771,90,1.977
"2","strong","2_69",57,2,2,8,1,1.565,0,0,"NC","b",1,1,2.923,100,1.835
"2","strong","2_69",57,2,2,9,1,1.982,1,1,"NC","a",0,NA,4.12,NA,NA
"2","strong","2_69",57,2,2,9,1,1.982,1,1,"NC","b",1,1,0.856,100,1.671
"2","strong","2_69",57,2,2,10,1,1.536,1,1,"C","a",0,NA,4.106,NA,NA
"2","strong","2_69",57,2,2,10,1,1.536,1,1,"C","b",0,1,0.772,99,1.92
"2","strong","2_69",57,2,2,11,1,2.512,0,0,"NC","a",0,4,3.69,0,4.847
"2","strong","2_69",57,2,2,11,1,2.512,0,0,"NC","b",1,1,2.88,100,1.992
"2","strong","2_69",57,2,2,12,1,1.187,0,0,"C","a",0,1,2.294,100,1.271
"2","strong","2_69",57,2,2,12,1,1.187,0,0,"C","b",0,1,0.848,100,1.336
"2","strong","2_69",57,2,2,13,0,5.268,0,1,"C","a",0,1,1.665,100,2.125
"2","strong","2_69",57,2,2,13,0,5.268,0,1,"C","b",0,1,0.905,100,1.688
"2","strong","2_69",57,2,2,14,1,0.226,0,0,"C","a",0,1,1.698,100,1.929
"2","strong","2_69",57,2,2,14,1,0.226,0,0,"C","b",0,1,0.883,100,1.737
"2","strong","2_69",57,2,2,15,1,1.237,0,0,"C","a",0,1,3.609,100,2.246
"2","strong","2_69",57,2,2,15,1,1.237,0,0,"C","b",0,1,1.353,100,1.541
"2","strong","2_69",57,2,2,16,1,2.328,0,0,"NC","a",1,1,3.056,100,2.167
"2","strong","2_69",57,2,2,16,1,2.328,0,0,"NC","b",1,1,1.116,100,2.429
"2","strong","2_69",57,2,2,17,1,1.26,0,0,"NC","a",1,1,2.758,100,2.087
"2","strong","2_69",57,2,2,17,1,1.26,0,0,"NC","b",1,1,2.193,100,1.254
"2","strong","2_69",57,2,2,18,1,1.293,0,0,"NC","a",1,1,3.523,90,2.26
"2","strong","2_69",57,2,2,18,1,1.293,0,0,"NC","b",1,1,1.768,90,2.065
"2","strong","2_69",57,2,2,19,1,1.242,0,0,"C","a",0,1,3.752,100,1.976
"2","strong","2_69",57,2,2,19,1,1.242,0,0,"C","b",0,1,1.584,100,2.069
"2","strong","2_69",57,2,2,20,1,1.744,0,0,"C","a",0,1,3.073,100,1.871
"2","strong","2_69",57,2,2,20,1,1.744,0,0,"C","b",0,1,2.466,100,1.704
"2","strong","2_70",19,2,1,1,1,2.901,0,0,"C","a",0,1,2.027,100,1.781
"2","strong","2_70",19,2,1,1,1,2.901,0,0,"C","b",1,3,4.947,100,2.221
"2","strong","2_70",19,2,1,2,1,2.582,0,0,"NC","a",1,1,2.901,50,2.301
"2","strong","2_70",19,2,1,2,1,2.582,0,0,"NC","b",1,1,1.769,50,1.965
"2","strong","2_70",19,2,1,3,1,0.816,0,0,"C","a",0,4,2.301,100,3.987
"2","strong","2_70",19,2,1,3,1,0.816,0,0,"C","b",0,4,1.396,100,1.589
"2","strong","2_70",19,2,1,4,1,1.701,0,0,"NC","a",0,4,2.911,100,2.575
"2","strong","2_70",19,2,1,4,1,1.701,0,0,"NC","b",0,4,2.251,100,3.227
"2","strong","2_70",19,2,1,5,0,4.514,0,1,"NC","a",1,1,1.857,50,8.477
"2","strong","2_70",19,2,1,5,0,4.514,0,1,"NC","b",1,1,2.06,100,2.424
"2","strong","2_70",19,2,1,6,1,2.692,0,0,"C","a",0,1,1.91,5,2.624
"2","strong","2_70",19,2,1,6,1,2.692,0,0,"C","b",1,3,2.595,100,4.445
"2","strong","2_70",19,2,1,7,1,1.548,1,1,"C","a",0,NA,4.014,NA,NA
"2","strong","2_70",19,2,1,7,1,1.548,1,1,"C","b",1,3,3.972,100,2.293
"2","strong","2_70",19,2,1,8,1,0.902,0,0,"C","a",0,1,2.002,50,4.301
"2","strong","2_70",19,2,1,8,1,0.902,0,0,"C","b",1,3,6.302,100,3.224
"2","strong","2_70",19,2,1,9,1,1.454,0,0,"C","a",1,3,4.086,100,2.475
"2","strong","2_70",19,2,1,9,1,1.454,0,0,"C","b",1,3,1.142,100,2.373
"2","strong","2_70",19,2,1,10,1,3.774,0,0,"NC","a",0,3,3.078,5,2.778
"2","strong","2_70",19,2,1,10,1,3.774,0,0,"NC","b",1,1,2.157,100,2.107
"2","strong","2_70",19,2,1,11,0,2.739,0,1,"C","a",0,1,1.966,100,2.033
"2","strong","2_70",19,2,1,11,0,2.739,0,1,"C","b",0,1,3.201,50,2.076
"2","strong","2_70",19,2,1,12,1,0.874,0,0,"NC","a",1,1,2.27,100,1.686
"2","strong","2_70",19,2,1,12,1,0.874,0,0,"NC","b",1,1,0.931,100,1.904
"2","strong","2_70",19,2,1,13,1,1.944,0,0,"NC","a",1,1,1.875,50,2.919
"2","strong","2_70",19,2,1,13,1,1.944,0,0,"NC","b",1,1,1.68,50,4.224
"2","strong","2_70",19,2,1,14,1,2.364,0,0,"NC","a",1,1,1.773,100,2.744
"2","strong","2_70",19,2,1,14,1,2.364,0,0,"NC","b",1,1,3.833,100,2.302
"2","strong","2_70",19,2,1,15,1,2.632,0,0,"NC","a",1,1,1.874,100,2.572
"2","strong","2_70",19,2,1,15,1,2.632,0,0,"NC","b",1,1,1.466,100,2.224
"2","strong","2_70",19,2,1,16,1,2.081,0,0,"C","a",1,3,2.299,100,2.239
"2","strong","2_70",19,2,1,16,1,2.081,0,0,"C","b",1,3,2.201,100,2.277
"2","strong","2_70",19,2,1,17,1,1.101,0,0,"C","a",1,3,2.382,100,1.955
"2","strong","2_70",19,2,1,17,1,1.101,0,0,"C","b",1,3,1.64,100,5.598
"2","strong","2_70",19,2,1,18,1,1.563,0,0,"C","a",0,4,2.652,0,3.394
"2","strong","2_70",19,2,1,18,1,1.563,0,0,"C","b",0,4,1.101,0,2.181
"2","strong","2_70",19,2,1,19,0,5.036,0,1,"NC","a",1,1,2.7,100,2.648
"2","strong","2_70",19,2,1,19,0,5.036,0,1,"NC","b",1,1,1.268,100,2.86
"2","strong","2_70",19,2,1,20,1,1.274,0,0,"NC","a",1,1,1.987,100,3.387
"2","strong","2_70",19,2,1,20,1,1.274,0,0,"NC","b",1,1,1.155,100,2.009
"2","strong","2_71",24,2,3,1,1,3.938,0,0,"C","a",1,3,3.4,90,8.086
"2","strong","2_71",24,2,3,1,1,3.938,0,0,"C","b",1,3,6.122,100,2.785
"2","strong","2_71",24,2,3,2,1,7.537,1,1,"NC","a",0,NA,4.008,NA,NA
"2","strong","2_71",24,2,3,2,1,7.537,1,1,"NC","b",1,1,1.624,100,2.85
"2","strong","2_71",24,2,3,3,1,2.269,0,0,"C","a",0,1,2.877,90,4.927
"2","strong","2_71",24,2,3,3,1,2.269,0,0,"C","b",1,3,15.188,90,2.396
"2","strong","2_71",24,2,3,4,1,3.968,0,0,"NC","a",1,1,3.628,80,4.354
"2","strong","2_71",24,2,3,4,1,3.968,0,0,"NC","b",1,1,4.256,90,2.275
"2","strong","2_71",24,2,3,5,1,1.762,0,0,"NC","a",1,1,3.083,100,2.706
"2","strong","2_71",24,2,3,5,1,1.762,0,0,"NC","b",1,1,2.512,100,2.591
"2","strong","2_71",24,2,3,6,1,1.065,0,0,"C","a",0,1,3.248,100,2.738
"2","strong","2_71",24,2,3,6,1,1.065,0,0,"C","b",0,1,2.877,100,2.679
"2","strong","2_71",24,2,3,7,1,1.432,0,0,"C","a",0,1,3.872,100,3.009
"2","strong","2_71",24,2,3,7,1,1.432,0,0,"C","b",0,1,2.975,100,2.75
"2","strong","2_71",24,2,3,8,1,1.457,1,1,"C","a",0,NA,4.006,NA,NA
"2","strong","2_71",24,2,3,8,1,1.457,1,1,"C","b",1,3,2.075,100,6.702
"2","strong","2_71",24,2,3,9,1,6.874,0,0,"C","a",1,3,3.755,100,3.028
"2","strong","2_71",24,2,3,9,1,6.874,0,0,"C","b",1,3,3.142,100,4.53
"2","strong","2_71",24,2,3,10,1,2.183,0,0,"NC","a",0,2,3.496,90,4.193
"2","strong","2_71",24,2,3,10,1,2.183,0,0,"NC","b",1,1,5.127,100,3.296
"2","strong","2_71",24,2,3,11,1,10.911,0,0,"C","a",0,1,3.399,100,2.486
"2","strong","2_71",24,2,3,11,1,10.911,0,0,"C","b",0,1,2.175,100,2.676
"2","strong","2_71",24,2,3,12,1,3.595,0,0,"NC","a",1,1,3.864,100,3.051
"2","strong","2_71",24,2,3,12,1,3.595,0,0,"NC","b",1,1,2.779,100,2.852
"2","strong","2_71",24,2,3,13,1,1.317,0,0,"NC","a",1,1,1.944,100,2.769
"2","strong","2_71",24,2,3,13,1,1.317,0,0,"NC","b",1,1,2.773,100,3.172
"2","strong","2_71",24,2,3,14,1,2.846,1,1,"NC","a",0,NA,4.01,NA,NA
"2","strong","2_71",24,2,3,14,1,2.846,1,1,"NC","b",1,1,2.225,100,3.058
"2","strong","2_71",24,2,3,15,1,2.809,0,0,"NC","a",1,1,3.3,100,2.938
"2","strong","2_71",24,2,3,15,1,2.809,0,0,"NC","b",1,1,1.714,100,2.685
"2","strong","2_71",24,2,3,16,1,5.339,0,0,"C","a",0,1,2.552,5,15.491
"2","strong","2_71",24,2,3,16,1,5.339,0,0,"C","b",1,3,4.567,100,4.364
"2","strong","2_71",24,2,3,17,1,1.495,0,0,"C","a",0,1,2.412,0,3.165
"2","strong","2_71",24,2,3,17,1,1.495,0,0,"C","b",1,3,2.568,100,3.279
"2","strong","2_71",24,2,3,18,1,1.526,0,0,"C","a",0,1,2.795,96,6.157
"2","strong","2_71",24,2,3,18,1,1.526,0,0,"C","b",0,1,3.218,0,8.682
"2","strong","2_71",24,2,3,19,0,3.964,0,1,"NC","a",1,1,2.552,100,4.628
"2","strong","2_71",24,2,3,19,0,3.964,0,1,"NC","b",1,1,2.764,100,3.208
"2","strong","2_71",24,2,3,20,1,4.663,0,0,"NC","a",1,1,2.332,100,3.058
"2","strong","2_71",24,2,3,20,1,4.663,0,0,"NC","b",1,1,2.542,100,3.271
"2","strong","2_72",23,1,2,1,1,2.697,0,0,"NC","a",0,3,3.72,100,2.436
"2","strong","2_72",23,1,2,1,1,2.697,0,0,"NC","b",1,1,3.661,100,1.883
"2","strong","2_72",23,1,2,2,1,3.186,0,0,"C","a",0,1,2.763,0,3.801
"2","strong","2_72",23,1,2,2,1,3.186,0,0,"C","b",1,3,1.71,100,1.876
"2","strong","2_72",23,1,2,3,0,3.435,0,1,"NC","a",0,3,3.224,100,2.311
"2","strong","2_72",23,1,2,3,0,3.435,0,1,"NC","b",0,3,4.376,100,1.637
"2","strong","2_72",23,1,2,4,1,1.485,0,0,"C","a",1,3,2.813,100,2.091
"2","strong","2_72",23,1,2,4,1,1.485,0,0,"C","b",0,1,1.273,0,1.918
"2","strong","2_72",23,1,2,5,0,2.049,0,1,"C","a",0,1,2.383,0,2.173
"2","strong","2_72",23,1,2,5,0,2.049,0,1,"C","b",1,3,1.68,100,2.271
"2","strong","2_72",23,1,2,6,1,1.102,0,0,"NC","a",1,1,2.629,100,1.787
"2","strong","2_72",23,1,2,6,1,1.102,0,0,"NC","b",1,1,1.072,100,3.047
"2","strong","2_72",23,1,2,7,1,2.448,0,0,"NC","a",1,1,3.138,100,4.143
"2","strong","2_72",23,1,2,7,1,2.448,0,0,"NC","b",1,1,1.005,100,1.935
"2","strong","2_72",23,1,2,8,1,1.723,1,1,"NC","a",0,NA,4.012,NA,NA
"2","strong","2_72",23,1,2,8,1,1.723,1,1,"NC","b",1,1,2.082,100,1.786
"2","strong","2_72",23,1,2,9,1,3.719,0,0,"NC","a",0,2,3.272,0,2.082
"2","strong","2_72",23,1,2,9,1,3.719,0,0,"NC","b",1,1,2.725,100,3.108
"2","strong","2_72",23,1,2,10,1,1.484,0,0,"C","a",0,1,3.319,100,2.178
"2","strong","2_72",23,1,2,10,1,1.484,0,0,"C","b",0,1,0.944,100,1.844
"2","strong","2_72",23,1,2,11,1,2.246,0,0,"NC","a",0,2,3.839,0,1.631
"2","strong","2_72",23,1,2,11,1,2.246,0,0,"NC","b",1,1,0.71,100,1.706
"2","strong","2_72",23,1,2,12,1,1.8,0,0,"C","a",0,1,2.078,100,2.883
"2","strong","2_72",23,1,2,12,1,1.8,0,0,"C","b",0,1,1.508,100,2.079
"2","strong","2_72",23,1,2,13,0,2.027,0,1,"C","a",0,1,3.074,100,2.1
"2","strong","2_72",23,1,2,13,0,2.027,0,1,"C","b",0,1,1.104,100,1.804
"2","strong","2_72",23,1,2,14,1,0.77,0,0,"C","a",0,1,1.83,100,1.913
"2","strong","2_72",23,1,2,14,1,0.77,0,0,"C","b",0,1,1.62,100,3.238
"2","strong","2_72",23,1,2,15,1,1.68,0,0,"C","a",0,1,2.731,100,1.93
"2","strong","2_72",23,1,2,15,1,1.68,0,0,"C","b",0,1,1.552,100,4.816
"2","strong","2_72",23,1,2,16,1,1.247,0,0,"NC","a",1,1,2.401,100,2.234
"2","strong","2_72",23,1,2,16,1,1.247,0,0,"NC","b",1,1,1.078,100,1.761
"2","strong","2_72",23,1,2,17,1,2.476,0,0,"NC","a",1,1,2.091,100,1.879
"2","strong","2_72",23,1,2,17,1,2.476,0,0,"NC","b",1,1,0.973,100,2.336
"2","strong","2_72",23,1,2,18,0,1.726,0,1,"NC","a",0,2,3.844,0,1.722
"2","strong","2_72",23,1,2,18,0,1.726,0,1,"NC","b",1,1,1.863,100,2.037
"2","strong","2_72",23,1,2,19,1,3.958,0,0,"C","a",0,1,3.85,100,2.079
"2","strong","2_72",23,1,2,19,1,3.958,0,0,"C","b",0,1,3.253,100,5.26
"2","strong","2_72",23,1,2,20,1,1.984,0,0,"C","a",0,1,3.498,100,3.91
"2","strong","2_72",23,1,2,20,1,1.984,0,0,"C","b",0,1,1.817,100,13.702
"2","strong","2_73",42,2,3,1,0,3.181,0,1,"C","a",0,1,2.514,100,1.736
"2","strong","2_73",42,2,3,1,0,3.181,0,1,"C","b",0,1,1.402,50,1.566
"2","strong","2_73",42,2,3,2,1,1.684,0,0,"NC","a",1,1,2.406,50,2.282
"2","strong","2_73",42,2,3,2,1,1.684,0,0,"NC","b",1,1,2.701,100,2.616
"2","strong","2_73",42,2,3,3,1,2.332,0,0,"C","a",0,2,2.501,50,5.404
"2","strong","2_73",42,2,3,3,1,2.332,0,0,"C","b",0,2,1.324,50,1.742
"2","strong","2_73",42,2,3,4,0,7.503,0,1,"NC","a",0,2,1.967,0,1.878
"2","strong","2_73",42,2,3,4,0,7.503,0,1,"NC","b",0,4,1.983,0,4.395
"2","strong","2_73",42,2,3,5,1,3.096,0,0,"NC","a",1,1,1.855,100,1.622
"2","strong","2_73",42,2,3,5,1,3.096,0,0,"NC","b",1,1,1.968,100,2.476
"2","strong","2_73",42,2,3,6,0,6.169,0,1,"C","a",0,1,2.362,50,3.06
"2","strong","2_73",42,2,3,6,0,6.169,0,1,"C","b",0,1,3.264,100,2.111
"2","strong","2_73",42,2,3,7,1,2.954,0,0,"C","a",0,1,2.208,100,2.113
"2","strong","2_73",42,2,3,7,1,2.954,0,0,"C","b",0,1,1.172,100,1.526
"2","strong","2_73",42,2,3,8,1,1.807,0,0,"C","a",0,1,1.311,50,3.303
"2","strong","2_73",42,2,3,8,1,1.807,0,0,"C","b",0,1,2.802,100,1.995
"2","strong","2_73",42,2,3,9,0,2.75,1,1,"C","a",0,NA,4.02,NA,NA
"2","strong","2_73",42,2,3,9,0,2.75,1,1,"C","b",0,2,1.644,40,4.929
"2","strong","2_73",42,2,3,10,1,5.304,0,0,"NC","a",1,1,2.448,0,2.126
"2","strong","2_73",42,2,3,10,1,5.304,0,0,"NC","b",1,1,6.24,100,1.809
"2","strong","2_73",42,2,3,11,0,1.713,0,1,"C","a",0,1,2.506,0,2.03
"2","strong","2_73",42,2,3,11,0,1.713,0,1,"C","b",0,4,1.494,0,3.933
"2","strong","2_73",42,2,3,12,1,1.396,0,0,"NC","a",1,1,2.068,100,1.872
"2","strong","2_73",42,2,3,12,1,1.396,0,0,"NC","b",1,1,1.045,100,1.483
"2","strong","2_73",42,2,3,13,1,5.203,0,0,"NC","a",0,2,2.63,0,1.444
"2","strong","2_73",42,2,3,13,1,5.203,0,0,"NC","b",1,1,1.258,100,1.821
"2","strong","2_73",42,2,3,14,0,2.361,0,1,"NC","a",1,1,2.28,100,1.476
"2","strong","2_73",42,2,3,14,0,2.361,0,1,"NC","b",1,1,1.077,100,1.347
"2","strong","2_73",42,2,3,15,1,2.97,0,0,"NC","a",1,1,1.838,100,1.51
