"subject","age","gender","education","condition","impostor","trial_number","item_number","response_block","slow","load_acc","to_exclude","conflict","resp_cat","accuracy","RT","conf"
"4_164","50",2,2,"SFS","strong",4,17,"Slow",NA,NA,0,"C",3,1,4.962,100
"4_164","50",2,2,"SFS","strong",5,18,"Slow",NA,NA,0,"NC",1,1,7.046,90
"4_164","50",2,2,"SFS","strong",6,5,"Slow",NA,NA,0,"C",3,1,4.729,100
"4_164","50",2,2,"SFS","strong",7,19,"Slow",NA,NA,0,"C",3,1,6.427,100
"4_164","50",2,2,"SFS","strong",8,10,"Slow",NA,NA,0,"C",3,1,10.093,95
"4_164","50",2,2,"SFS","strong",9,3,"Slow",NA,NA,0,"NC",1,1,2.946,100
"4_164","50",2,2,"SFS","strong",10,8,"Slow",NA,NA,0,"NC",1,1,8.778,95
"4_164","50",2,2,"SFS","strong",11,4,"Fast",0,1,0,"NC",1,1,3.381,100
"4_164","50",2,2,"SFS","strong",12,15,"Fast",0,1,0,"C",3,1,4.996,100
"4_164","50",2,2,"SFS","strong",13,12,"Fast",0,1,0,"NC",1,1,3.114,100
"4_164","50",2,2,"SFS","strong",14,2,"Fast",0,1,0,"C",3,1,3.097,100
"4_164","50",2,2,"SFS","strong",15,11,"Fast",1,1,1,"NC",NA,1,5.095,NA
"4_164","50",2,2,"SFS","strong",16,13,"Fast",0,0,1,"C",1,0,2.298,95
"4_164","50",2,2,"SFS","strong",17,14,"Fast",0,1,0,"NC",1,1,4.114,100
"4_164","50",2,2,"SFS","strong",18,20,"Fast",0,0,1,"NC",1,1,4.23,100
"4_164","50",2,2,"SFS","strong",19,6,"Fast",0,1,0,"C",3,1,4.731,100
"4_164","50",2,2,"SFS","strong",20,7,"Fast",0,1,0,"C",1,0,3.797,100
"4_165","35",1,3,"FSW","weak",1,1,"Fast",0,1,0,"NC",2,0,2.367,25
"4_165","35",1,3,"FSW","weak",2,15,"Fast",0,1,0,"C",1,0,4.143,100
"4_165","35",1,3,"FSW","weak",3,3,"Fast",0,1,0,"C",2,0,3.808,10
"4_165","35",1,3,"FSW","weak",4,11,"Fast",0,1,0,"C",2,0,4.508,50
"4_165","35",1,3,"FSW","weak",5,12,"Fast",0,0,1,"NC",1,1,3.459,100
"4_165","35",1,3,"FSW","weak",6,19,"Fast",0,1,0,"NC",3,0,4.492,100
"4_165","35",1,3,"FSW","weak",7,9,"Fast",0,1,0,"C",2,0,4.493,100
"4_165","35",1,3,"FSW","weak",8,20,"Fast",0,1,0,"NC",1,1,3.525,100
"4_165","35",1,3,"FSW","weak",9,18,"Fast",1,1,1,"C",NA,1,5.017,NA
"4_165","35",1,3,"FSW","weak",10,6,"Fast",0,0,1,"NC",4,0,4.225,100
"4_165","35",1,3,"FSW","weak",11,7,"Slow",NA,NA,0,"C",1,0,2.367,100
"4_165","35",1,3,"FSW","weak",12,2,"Slow",NA,NA,0,"NC",1,1,1.784,NA
"4_165","35",1,3,"FSW","weak",13,14,"Slow",NA,NA,0,"C",1,0,2.259,100
"4_165","35",1,3,"FSW","weak",14,17,"Slow",NA,NA,0,"C",1,0,3.918,100
"4_165","35",1,3,"FSW","weak",15,8,"Slow",NA,NA,0,"C",1,0,13.818,100
"4_165","35",1,3,"FSW","weak",16,5,"Slow",NA,NA,0,"C",1,0,7.567,50
"4_165","35",1,3,"FSW","weak",17,10,"Slow",NA,NA,0,"NC",2,0,6.142,10
"4_165","35",1,3,"FSW","weak",18,4,"Slow",NA,NA,0,"NC",1,1,3.041,100
"4_165","35",1,3,"FSW","weak",19,16,"Slow",NA,NA,0,"NC",1,1,3.867,100
"4_165","35",1,3,"FSW","weak",20,13,"Slow",NA,NA,0,"NC",1,1,2.025,100
"4_166","36",1,3,"SFS","strong",1,6,"Slow",NA,NA,0,"NC",1,1,5.083,100
"4_166","36",1,3,"SFS","strong",2,7,"Slow",NA,NA,0,"NC",1,1,4.801,100
"4_166","36",1,3,"SFS","strong",3,2,"Slow",NA,NA,0,"NC",1,1,3.7,100
"4_166","36",1,3,"SFS","strong",4,8,"Slow",NA,NA,0,"NC",1,1,4.417,100
"4_166","36",1,3,"SFS","strong",5,1,"Slow",NA,NA,0,"C",1,0,8.8,30
"4_166","36",1,3,"SFS","strong",6,14,"Slow",NA,NA,0,"C",1,0,6.3,100
"4_166","36",1,3,"SFS","strong",7,17,"Slow",NA,NA,0,"C",1,0,3.259,100
"4_166","36",1,3,"SFS","strong",8,20,"Slow",NA,NA,0,"C",1,0,3.125,100
"4_166","36",1,3,"SFS","strong",9,11,"Slow",NA,NA,0,"NC",4,0,5.334,100
"4_166","36",1,3,"SFS","strong",10,5,"Slow",NA,NA,0,"C",1,0,35.86,100
"4_166","36",1,3,"SFS","strong",11,13,"Fast",0,1,0,"NC",1,1,1.333,100
"4_166","36",1,3,"SFS","strong",12,15,"Fast",0,1,0,"C",1,0,1.667,100
"4_166","36",1,3,"SFS","strong",13,4,"Fast",0,1,0,"C",1,0,1.335,100
"4_166","36",1,3,"SFS","strong",14,9,"Fast",0,1,0,"C",1,0,2.9,5
"4_166","36",1,3,"SFS","strong",15,19,"Fast",0,1,0,"NC",1,1,2.025,100
"4_166","36",1,3,"SFS","strong",16,10,"Fast",0,1,0,"NC",1,1,2.8,100
"4_166","36",1,3,"SFS","strong",17,12,"Fast",0,0,1,"C",1,0,2.792,100
"4_166","36",1,3,"SFS","strong",18,18,"Fast",0,1,0,"NC",4,0,2.234,100
"4_166","36",1,3,"SFS","strong",19,16,"Fast",0,1,0,"NC",1,1,1.6,100
"4_166","36",1,3,"SFS","strong",20,3,"Fast",0,1,0,"C",4,0,3.076,100
"4_167","26",2,2,"SFS","strong",1,11,"Slow",NA,NA,0,"NC",1,1,2.954,100
"4_167","26",2,2,"SFS","strong",2,4,"Slow",NA,NA,0,"NC",4,0,5.212,50
"4_167","26",2,2,"SFS","strong",3,2,"Slow",NA,NA,0,"NC",1,1,3.909,100
"4_167","26",2,2,"SFS","strong",4,9,"Slow",NA,NA,0,"C",3,1,5.376,100
"4_167","26",2,2,"SFS","strong",5,13,"Slow",NA,NA,0,"C",1,0,2.421,100
"4_167","26",2,2,"SFS","strong",6,10,"Slow",NA,NA,0,"NC",4,0,4.344,50
"4_167","26",2,2,"SFS","strong",7,16,"Slow",NA,NA,0,"NC",1,1,2.488,100
"4_167","26",2,2,"SFS","strong",8,20,"Slow",NA,NA,0,"C",1,0,2.99,100
"4_167","26",2,2,"SFS","strong",9,14,"Slow",NA,NA,0,"C",1,0,4.094,100
"4_167","26",2,2,"SFS","strong",10,15,"Slow",NA,NA,0,"C",1,0,15.037,100
"4_167","26",2,2,"SFS","strong",11,18,"Fast",0,0,1,"C",4,0,3.776,50
"4_167","26",2,2,"SFS","strong",12,7,"Fast",0,1,0,"NC",1,1,4.611,100
"4_167","26",2,2,"SFS","strong",13,6,"Fast",0,1,0,"NC",1,1,2.32,100
"4_167","26",2,2,"SFS","strong",14,17,"Fast",0,0,1,"NC",1,1,2.056,100
"4_167","26",2,2,"SFS","strong",15,3,"Fast",0,0,1,"C",4,0,4.347,50
"4_167","26",2,2,"SFS","strong",16,8,"Fast",0,1,0,"NC",1,1,2.607,100
"4_167","26",2,2,"SFS","strong",17,19,"Fast",0,1,0,"NC",1,1,2.175,100
"4_167","26",2,2,"SFS","strong",18,1,"Fast",0,0,1,"C",1,0,3.793,0
"4_167","26",2,2,"SFS","strong",19,12,"Fast",0,1,0,"C",1,0,1.603,100
"4_167","26",2,2,"SFS","strong",20,5,"Fast",0,1,0,"C",1,0,2.124,0
"4_168","38",1,3,"SFS","strong",1,19,"Slow",NA,NA,0,"NC",1,1,7.534,100
"4_168","38",1,3,"SFS","strong",2,13,"Slow",NA,NA,0,"NC",1,1,7.434,100
"4_168","38",1,3,"SFS","strong",3,15,"Slow",NA,NA,0,"C",1,0,5.982,100
"4_168","38",1,3,"SFS","strong",4,16,"Slow",NA,NA,0,"C",3,1,8.633,100
"4_168","38",1,3,"SFS","strong",5,20,"Slow",NA,NA,0,"NC",1,1,7.067,100
"4_168","38",1,3,"SFS","strong",6,14,"Slow",NA,NA,0,"C",3,1,13.216,100
"4_168","38",1,3,"SFS","strong",7,2,"Slow",NA,NA,0,"C",3,1,4.999,100
"4_168","38",1,3,"SFS","strong",8,5,"Slow",NA,NA,0,"NC",1,1,13.867,100
"4_168","38",1,3,"SFS","strong",9,12,"Slow",NA,NA,0,"C",3,1,14.467,100
"4_168","38",1,3,"SFS","strong",10,11,"Slow",NA,NA,0,"NC",1,1,16.883,100
"4_168","38",1,3,"SFS","strong",11,7,"Fast",1,1,1,"C",NA,1,5.034,NA
"4_168","38",1,3,"SFS","strong",12,18,"Fast",1,1,1,"C",NA,1,5.034,NA
"4_168","38",1,3,"SFS","strong",13,8,"Fast",0,1,0,"C",3,1,3.017,100
"4_168","38",1,3,"SFS","strong",14,10,"Fast",0,1,0,"NC",4,0,4.667,0
"4_168","38",1,3,"SFS","strong",15,17,"Fast",0,1,0,"NC",1,1,3.417,100
"4_168","38",1,3,"SFS","strong",16,9,"Fast",0,1,0,"NC",1,1,4.317,100
"4_168","38",1,3,"SFS","strong",17,6,"Fast",0,1,0,"NC",1,1,3.9,100
"4_168","38",1,3,"SFS","strong",18,4,"Fast",0,0,1,"NC",1,1,2.95,100
"4_168","38",1,3,"SFS","strong",19,1,"Fast",0,1,0,"C",3,1,4.283,100
"4_168","38",1,3,"SFS","strong",20,3,"Fast",1,0,1,"C",NA,1,5.034,NA
"4_169","36",1,3,"FSW","weak",1,12,"Fast",0,1,0,"NC",1,1,4.252,100
"4_169","36",1,3,"FSW","weak",2,16,"Fast",0,1,0,"C",2,0,3.032,50
"4_169","36",1,3,"FSW","weak",3,4,"Fast",0,1,0,"C",3,1,3.885,100
"4_169","36",1,3,"FSW","weak",4,18,"Fast",0,0,1,"C",1,0,3.585,75
"4_169","36",1,3,"FSW","weak",5,20,"Fast",0,1,0,"C",1,0,4.449,60
"4_169","36",1,3,"FSW","weak",6,9,"Fast",0,0,1,"NC",1,1,3.219,100
"4_169","36",1,3,"FSW","weak",7,8,"Fast",0,1,0,"NC",1,1,3.7,100
"4_169","36",1,3,"FSW","weak",8,19,"Fast",0,1,0,"NC",1,1,3.965,100
"4_169","36",1,3,"FSW","weak",9,1,"Fast",0,1,0,"C",3,1,3.965,100
"4_169","36",1,3,"FSW","weak",10,7,"Fast",0,1,0,"NC",1,1,4.231,100
"4_169","36",1,3,"FSW","weak",11,15,"Slow",NA,NA,0,"C",1,0,11.967,100
"4_169","36",1,3,"FSW","weak",12,6,"Slow",NA,NA,0,"NC",1,1,10.364,100
"4_169","36",1,3,"FSW","weak",13,13,"Slow",NA,NA,0,"NC",1,1,5.302,100
"4_169","36",1,3,"FSW","weak",14,3,"Slow",NA,NA,0,"NC",3,0,9.269,100
"4_169","36",1,3,"FSW","weak",15,10,"Slow",NA,NA,0,"NC",1,1,12.584,100
"4_169","36",1,3,"FSW","weak",16,14,"Slow",NA,NA,0,"C",3,1,19.268,50
"4_169","36",1,3,"FSW","weak",17,17,"Slow",NA,NA,0,"C",3,1,5.183,100
"4_169","36",1,3,"FSW","weak",18,5,"Slow",NA,NA,0,"NC",1,1,9.731,100
"4_169","36",1,3,"FSW","weak",19,2,"Slow",NA,NA,0,"C",3,1,4.967,100
"4_169","36",1,3,"FSW","weak",20,11,"Slow",NA,NA,0,"C",3,1,10.498,100
"4_170","26",1,1,"SFW","weak",1,9,"Slow",NA,NA,0,"C",1,0,10.409,100
"4_170","26",1,1,"SFW","weak",2,5,"Slow",NA,NA,0,"C",3,1,13.672,100
"4_170","26",1,1,"SFW","weak",3,1,"Slow",NA,NA,0,"NC",4,0,8.062,100
"4_170","26",1,1,"SFW","weak",4,2,"Slow",NA,NA,0,"C",4,0,5.862,100
"4_170","26",1,1,"SFW","weak",5,16,"Slow",NA,NA,0,"NC",1,1,4.829,100
"4_170","26",1,1,"SFW","weak",6,20,"Slow",NA,NA,0,"C",1,0,7.178,100
"4_170","26",1,1,"SFW","weak",7,3,"Slow",NA,NA,0,"NC",4,0,5.446,100
"4_170","26",1,1,"SFW","weak",8,14,"Slow",NA,NA,0,"NC",1,1,8.109,100
"4_170","26",1,1,"SFW","weak",9,17,"Slow",NA,NA,0,"NC",1,1,7.628,100
"4_170","26",1,1,"SFW","weak",10,8,"Slow",NA,NA,0,"C",3,1,20.23,100
"4_170","26",1,1,"SFW","weak",11,6,"Fast",0,1,0,"NC",2,0,3.83,50
"4_170","26",1,1,"SFW","weak",12,15,"Fast",0,1,0,"C",1,0,2.164,100
"4_170","26",1,1,"SFW","weak",13,19,"Fast",0,1,0,"NC",1,1,3.165,100
"4_170","26",1,1,"SFW","weak",14,12,"Fast",0,1,0,"C",3,1,4.864,50
"4_170","26",1,1,"SFW","weak",15,10,"Fast",0,1,0,"NC",1,1,3.031,50
"4_170","26",1,1,"SFW","weak",16,7,"Fast",0,1,0,"C",3,1,3.232,50
"4_170","26",1,1,"SFW","weak",17,11,"Fast",0,1,0,"NC",2,0,2.014,50
"4_170","26",1,1,"SFW","weak",18,13,"Fast",0,0,1,"C",1,0,2.948,50
"4_170","26",1,1,"SFW","weak",19,18,"Fast",0,1,0,"NC",4,0,2.68,100
"4_170","26",1,1,"SFW","weak",20,4,"Fast",0,1,0,"C",4,0,2.514,100
"4_171","38",2,4,"FSW","weak",1,13,"Fast",0,1,0,"C",1,0,2.528,100
"4_171","38",2,4,"FSW","weak",2,3,"Fast",0,1,0,"C",2,0,4.272,80
"4_171","38",2,4,"FSW","weak",3,2,"Fast",0,1,0,"NC",1,1,3.26,100
"4_171","38",2,4,"FSW","weak",4,4,"Fast",0,1,0,"C",1,0,3.197,75
"4_171","38",2,4,"FSW","weak",5,9,"Fast",0,1,0,"C",1,0,3.872,100
"4_171","38",2,4,"FSW","weak",6,17,"Fast",0,1,0,"C",1,0,2.699,100
"4_171","38",2,4,"FSW","weak",7,14,"Fast",0,0,1,"NC",1,1,2.461,100
"4_171","38",2,4,"FSW","weak",8,8,"Fast",0,1,0,"NC",1,1,2.692,100
"4_171","38",2,4,"FSW","weak",9,15,"Fast",0,1,0,"NC",1,1,2.959,100
"4_171","38",2,4,"FSW","weak",10,12,"Fast",0,1,0,"NC",1,1,2.692,100
"4_171","38",2,4,"FSW","weak",11,19,"Slow",NA,NA,0,"C",2,0,5.787,100
"4_171","38",2,4,"FSW","weak",12,6,"Slow",NA,NA,0,"NC",1,1,5.418,100
"4_171","38",2,4,"FSW","weak",13,20,"Slow",NA,NA,0,"NC",1,1,3.326,100
"4_171","38",2,4,"FSW","weak",14,5,"Slow",NA,NA,0,"C",3,1,3.929,100
"4_171","38",2,4,"FSW","weak",15,7,"Slow",NA,NA,0,"NC",1,1,4.969,100
"4_171","38",2,4,"FSW","weak",16,10,"Slow",NA,NA,0,"NC",1,1,6.64,95
"4_171","38",2,4,"FSW","weak",17,11,"Slow",NA,NA,0,"C",3,1,5.917,95
"4_171","38",2,4,"FSW","weak",18,18,"Slow",NA,NA,0,"C",1,0,3.331,100
"4_171","38",2,4,"FSW","weak",19,16,"Slow",NA,NA,0,"C",3,1,4.536,100
"4_171","38",2,4,"FSW","weak",20,1,"Slow",NA,NA,0,"NC",1,1,2.976,100
"4_172","46",1,5,"SFW","weak",1,9,"Slow",NA,NA,0,"C",4,0,5.634,40
"4_172","46",1,5,"SFW","weak",2,2,"Slow",NA,NA,0,"C",3,1,4.95,100
"4_172","46",1,5,"SFW","weak",3,5,"Slow",NA,NA,0,"NC",1,1,4.133,100
"4_172","46",1,5,"SFW","weak",4,13,"Slow",NA,NA,0,"NC",1,1,3.583,100
"4_172","46",1,5,"SFW","weak",5,19,"Slow",NA,NA,0,"C",3,1,4.367,75
"4_172","46",1,5,"SFW","weak",6,14,"Slow",NA,NA,0,"NC",1,1,3.85,100
"4_172","46",1,5,"SFW","weak",7,15,"Slow",NA,NA,0,"C",3,1,7.018,90
"4_172","46",1,5,"SFW","weak",8,12,"Slow",NA,NA,0,"C",1,0,2.567,100
"4_172","46",1,5,"SFW","weak",9,17,"Slow",NA,NA,0,"NC",1,1,3.849,100
"4_172","46",1,5,"SFW","weak",10,6,"Slow",NA,NA,0,"NC",1,1,4.517,100
"4_172","46",1,5,"SFW","weak",11,4,"Fast",0,1,0,"NC",1,1,3.417,100
"4_172","46",1,5,"SFW","weak",12,20,"Fast",0,1,0,"C",1,0,3.467,100
"4_172","46",1,5,"SFW","weak",13,18,"Fast",1,1,1,"C",NA,0,5.051,NA
"4_172","46",1,5,"SFW","weak",14,8,"Fast",0,1,0,"C",1,0,4.317,90
"4_172","46",1,5,"SFW","weak",15,11,"Fast",0,0,1,"NC",1,1,3.35,90
"4_172","46",1,5,"SFW","weak",16,7,"Fast",0,1,0,"NC",1,1,3.166,90
"4_172","46",1,5,"SFW","weak",17,3,"Fast",0,0,1,"NC",1,1,2.983,90
"4_172","46",1,5,"SFW","weak",18,16,"Fast",0,1,0,"NC",1,1,2.95,100
"4_172","46",1,5,"SFW","weak",19,1,"Fast",0,1,0,"C",4,0,3.25,80
"4_172","46",1,5,"SFW","weak",20,10,"Fast",0,1,0,"C",2,0,3.55,10
"4_173","43",1,2,"FSW","weak",1,13,"Fast",0,0,1,"C",1,0,4.377,100
"4_173","43",1,2,"FSW","weak",2,8,"Fast",0,1,0,"NC",1,1,3.561,100
"4_173","43",1,2,"FSW","weak",3,19,"Fast",0,0,1,"C",1,0,4.475,50
"4_173","43",1,2,"FSW","weak",4,20,"Fast",0,1,0,"NC",1,1,4.379,100
"4_173","43",1,2,"FSW","weak",5,15,"Fast",0,0,1,"NC",1,1,3.643,100
"4_173","43",1,2,"FSW","weak",6,11,"Fast",0,1,0,"C",1,0,4.392,100
"4_173","43",1,2,"FSW","weak",7,10,"Fast",0,1,0,"C",2,0,2.925,50
"4_173","43",1,2,"FSW","weak",8,17,"Fast",0,0,1,"NC",1,1,2.837,100
"4_173","43",1,2,"FSW","weak",9,5,"Fast",0,1,0,"NC",1,1,3.26,50
"4_173","43",1,2,"FSW","weak",10,18,"Fast",0,1,0,"C",2,0,4.576,50
"4_173","43",1,2,"FSW","weak",11,16,"Slow",NA,NA,0,"NC",1,1,3.823,100
"4_173","43",1,2,"FSW","weak",12,1,"Slow",NA,NA,0,"NC",1,1,4.989,100
"4_173","43",1,2,"FSW","weak",13,14,"Slow",NA,NA,0,"NC",1,1,3.693,100
"4_173","43",1,2,"FSW","weak",14,6,"Slow",NA,NA,0,"C",1,0,3.761,100
"4_173","43",1,2,"FSW","weak",15,12,"Slow",NA,NA,0,"C",1,0,3.208,100
"4_173","43",1,2,"FSW","weak",16,9,"Slow",NA,NA,0,"NC",1,1,5.925,100
"4_173","43",1,2,"FSW","weak",17,7,"Slow",NA,NA,0,"C",1,0,5.252,50
"4_173","43",1,2,"FSW","weak",18,4,"Slow",NA,NA,0,"NC",1,1,3.589,60
"4_173","43",1,2,"FSW","weak",19,2,"Slow",NA,NA,0,"C",1,0,5.974,100
"4_173","43",1,2,"FSW","weak",20,3,"Slow",NA,NA,0,"C",4,0,16.89,50
"4_174","44",2,2,"FSS","strong",1,18,"Fast",0,0,1,"C",4,0,4.6,0
"4_174","44",2,2,"FSS","strong",2,9,"Fast",0,0,1,"C",3,1,4.733,100
"4_174","44",2,2,"FSS","strong",3,5,"Fast",0,1,0,"NC",1,1,3.25,100
"4_174","44",2,2,"FSS","strong",4,17,"Fast",0,0,1,"C",1,0,2.949,100
"4_174","44",2,2,"FSS","strong",5,4,"Fast",0,1,0,"NC",4,0,3.983,100
"4_174","44",2,2,"FSS","strong",6,20,"Fast",0,1,0,"NC",1,1,2.899,100
"4_174","44",2,2,"FSS","strong",7,13,"Fast",0,1,0,"C",1,0,2.333,100
"4_174","44",2,2,"FSS","strong",8,15,"Fast",0,1,0,"NC",1,1,2.199,100
"4_174","44",2,2,"FSS","strong",9,11,"Fast",0,1,0,"C",1,0,2.216,100
"4_174","44",2,2,"FSS","strong",10,3,"Fast",0,0,1,"NC",4,0,3.499,100
"4_174","44",2,2,"FSS","strong",11,19,"Slow",NA,NA,0,"C",1,0,2.516,100
"4_174","44",2,2,"FSS","strong",12,6,"Slow",NA,NA,0,"NC",1,1,1.799,100
"4_174","44",2,2,"FSS","strong",13,16,"Slow",NA,NA,0,"NC",1,1,2.067,100
"4_174","44",2,2,"FSS","strong",14,14,"Slow",NA,NA,0,"NC",1,1,2.1,100
"4_174","44",2,2,"FSS","strong",15,2,"Slow",NA,NA,0,"C",1,0,4.848,0
"4_174","44",2,2,"FSS","strong",16,10,"Slow",NA,NA,0,"C",1,0,3.349,100
"4_174","44",2,2,"FSS","strong",17,7,"Slow",NA,NA,0,"C",3,1,7.115,0
"4_174","44",2,2,"FSS","strong",18,12,"Slow",NA,NA,0,"NC",1,1,3.266,100
"4_174","44",2,2,"FSS","strong",19,8,"Slow",NA,NA,0,"C",1,0,2.233,100
"4_174","44",2,2,"FSS","strong",20,1,"Slow",NA,NA,0,"NC",1,1,2.166,80
"4_175","25",2,3,"SFS","strong",1,18,"Slow",NA,NA,0,"C",1,0,6.199,50
"4_175","25",2,3,"SFS","strong",2,4,"Slow",NA,NA,0,"C",1,0,3.017,50
"4_175","25",2,3,"SFS","strong",3,11,"Slow",NA,NA,0,"C",3,1,7.181,30
"4_175","25",2,3,"SFS","strong",4,8,"Slow",NA,NA,0,"C",3,1,8.365,50
"4_175","25",2,3,"SFS","strong",5,9,"Slow",NA,NA,0,"NC",2,0,7.147,50
"4_175","25",2,3,"SFS","strong",6,20,"Slow",NA,NA,0,"C",1,0,3.014,75
"4_175","25",2,3,"SFS","strong",7,17,"Slow",NA,NA,0,"NC",1,1,6.402,50
"4_175","25",2,3,"SFS","strong",8,3,"Slow",NA,NA,0,"NC",1,1,6.868,50
"4_175","25",2,3,"SFS","strong",9,10,"Slow",NA,NA,0,"NC",3,0,4.599,50
"4_175","25",2,3,"SFS","strong",10,1,"Slow",NA,NA,0,"NC",1,1,5.799,50
"4_175","25",2,3,"SFS","strong",11,5,"Fast",0,0,1,"NC",1,1,3.368,50
"4_175","25",2,3,"SFS","strong",12,15,"Fast",0,0,1,"NC",1,1,4.199,50
"4_175","25",2,3,"SFS","strong",13,13,"Fast",0,1,0,"C",3,1,3.949,50
"4_175","25",2,3,"SFS","strong",14,2,"Fast",0,1,0,"NC",1,1,1.82,50
"4_175","25",2,3,"SFS","strong",15,12,"Fast",0,1,0,"C",1,0,4.399,50
"4_175","25",2,3,"SFS","strong",16,6,"Fast",0,0,1,"C",1,0,2.351,50
"4_175","25",2,3,"SFS","strong",17,16,"Fast",0,1,0,"NC",1,1,2.451,50
"4_175","25",2,3,"SFS","strong",18,19,"Fast",0,0,1,"NC",1,1,4.484,50
"4_175","25",2,3,"SFS","strong",19,7,"Fast",0,0,1,"C",1,0,2.703,50
"4_175","25",2,3,"SFS","strong",20,14,"Fast",0,0,1,"C",1,0,2.116,50
"4_176","45",2,2,"SFS","strong",1,14,"Slow",NA,NA,0,"NC",1,1,2.068,100
"4_176","45",2,2,"SFS","strong",2,15,"Slow",NA,NA,0,"NC",1,1,2.567,100
"4_176","45",2,2,"SFS","strong",3,18,"Slow",NA,NA,0,"C",1,0,4.75,70
"4_176","45",2,2,"SFS","strong",4,16,"Slow",NA,NA,0,"C",3,1,4.617,90
"4_176","45",2,2,"SFS","strong",5,5,"Slow",NA,NA,0,"C",3,1,3.435,100
"4_176","45",2,2,"SFS","strong",6,6,"Slow",NA,NA,0,"NC",1,1,3,100
"4_176","45",2,2,"SFS","strong",7,19,"Slow",NA,NA,0,"NC",1,1,2.167,100
"4_176","45",2,2,"SFS","strong",8,12,"Slow",NA,NA,0,"C",3,1,4.533,100
"4_176","45",2,2,"SFS","strong",9,20,"Slow",NA,NA,0,"NC",1,1,3.95,100
"4_176","45",2,2,"SFS","strong",10,2,"Slow",NA,NA,0,"C",3,1,3.6,100
"4_176","45",2,2,"SFS","strong",11,10,"Fast",0,1,0,"NC",2,0,3.233,100
"4_176","45",2,2,"SFS","strong",12,4,"Fast",0,1,0,"C",1,0,3.649,50
"4_176","45",2,2,"SFS","strong",13,8,"Fast",0,1,0,"C",3,1,4.683,100
"4_176","45",2,2,"SFS","strong",14,7,"Fast",0,1,0,"C",3,1,4.784,100
"4_176","45",2,2,"SFS","strong",15,9,"Fast",0,1,0,"NC",1,1,4.367,100
"4_176","45",2,2,"SFS","strong",16,1,"Fast",0,0,1,"C",3,1,2.683,100
"4_176","45",2,2,"SFS","strong",17,3,"Fast",0,1,0,"NC",1,1,3.416,100
"4_176","45",2,2,"SFS","strong",18,17,"Fast",0,1,0,"C",1,0,2.683,10
"4_176","45",2,2,"SFS","strong",19,11,"Fast",0,0,1,"NC",1,1,3.817,100
"4_176","45",2,2,"SFS","strong",20,13,"Fast",0,1,0,"NC",1,1,2.85,100
"4_177","57",2,5,"FSW","weak",1,20,"Fast",0,0,1,"NC",1,1,1.58,100
"4_177","57",2,5,"FSW","weak",2,8,"Fast",0,1,0,"NC",1,1,1.401,100
"4_177","57",2,5,"FSW","weak",3,4,"Fast",0,0,1,"C",2,0,1.999,20
"4_177","57",2,5,"FSW","weak",4,12,"Fast",0,0,1,"NC",1,1,2.584,100
"4_177","57",2,5,"FSW","weak",5,2,"Fast",0,1,0,"NC",1,1,2.149,100
"4_177","57",2,5,"FSW","weak",6,6,"Fast",0,1,0,"C",1,0,2.618,100
"4_177","57",2,5,"FSW","weak",7,18,"Fast",0,1,0,"NC",1,1,2.503,100
"4_177","57",2,5,"FSW","weak",8,15,"Fast",0,0,1,"C",1,0,2.617,100
"4_177","57",2,5,"FSW","weak",9,13,"Fast",0,1,0,"C",2,0,1.817,1
"4_177","57",2,5,"FSW","weak",10,16,"Fast",0,1,0,"C",2,0,1.567,1
"4_177","57",2,5,"FSW","weak",11,7,"Slow",NA,NA,0,"NC",1,1,1.934,100
"4_177","57",2,5,"FSW","weak",12,9,"Slow",NA,NA,0,"NC",2,0,1.884,1
"4_177","57",2,5,"FSW","weak",13,19,"Slow",NA,NA,0,"C",2,0,8.521,100
"4_177","57",2,5,"FSW","weak",14,11,"Slow",NA,NA,0,"NC",1,1,2.153,100
"4_177","57",2,5,"FSW","weak",15,1,"Slow",NA,NA,0,"C",3,1,5.683,100
"4_177","57",2,5,"FSW","weak",16,14,"Slow",NA,NA,0,"NC",1,1,3.554,100
"4_177","57",2,5,"FSW","weak",17,3,"Slow",NA,NA,0,"C",1,0,2.484,100
"4_177","57",2,5,"FSW","weak",18,10,"Slow",NA,NA,0,"NC",1,1,3.216,100
"4_177","57",2,5,"FSW","weak",19,5,"Slow",NA,NA,0,"C",3,1,3.118,100
"4_177","57",2,5,"FSW","weak",20,17,"Slow",NA,NA,0,"C",3,1,8.759,100
"4_178","52",1,2,"SFS","strong",1,9,"Slow",NA,NA,0,"NC",1,1,4.866,100
"4_178","52",1,2,"SFS","strong",2,2,"Slow",NA,NA,0,"C",3,1,3.918,100
"4_178","52",1,2,"SFS","strong",3,13,"Slow",NA,NA,0,"NC",1,1,4.198,90
"4_178","52",1,2,"SFS","strong",4,20,"Slow",NA,NA,0,"NC",1,1,3.016,100
"4_178","52",1,2,"SFS","strong",5,12,"Slow",NA,NA,0,"C",3,1,6.096,100
"4_178","52",1,2,"SFS","strong",6,19,"Slow",NA,NA,0,"NC",1,1,7.097,100
"4_178","52",1,2,"SFS","strong",7,6,"Slow",NA,NA,0,"C",3,1,8.317,100
"4_178","52",1,2,"SFS","strong",8,10,"Slow",NA,NA,0,"C",1,0,4.847,100
"4_178","52",1,2,"SFS","strong",9,16,"Slow",NA,NA,0,"C",3,1,6.084,100
